CustomerID,Recency,Frequency,Monetary,RecencyTile,FrequencyTile,MonetaryTile,RFM_Score,RFM_Level,LevelSegment
15593.0,70,1,199.8,2,1,1,211,4,Lost Customers
15594.0,15,5,1771.78,4,3,4,434,11,Loyal Customer
15596.0,100,5,1406.59,2,3,3,233,8,Big Spenders
15597.0,35,1,324.57,3,1,2,312,6,Almost Lost
15598.0,53,1,240.68,2,1,1,211,4,Lost Customers
15599.0,26,2,761.74,3,2,3,323,8,Big Spenders
15601.0,11,14,6776.56,4,4,4,444,12,Best Customer
15602.0,8,9,1297.8700000000001,4,4,3,443,11,Loyal Customer
15603.0,78,1,48.480000000000004,2,1,1,211,4,Lost Customers
15604.0,52,1,216.39000000000001,2,1,1,211,4,Lost Customers
15605.0,36,5,1198.23,3,3,3,333,9,Big Spenders
15606.0,61,9,2920.16,2,4,4,244,10,Loyal Customer
15607.0,336,1,104.76,1,1,1,111,3,Lost Cheap Customers
15608.0,28,4,1093.68,3,3,3,333,9,Big Spenders
15609.0,184,1,298.48,1,1,2,112,4,Lost Customers
15610.0,51,1,112.46000000000001,2,1,1,211,4,Lost Customers
15611.0,9,13,1591.45,4,4,4,444,12,Best Customer
15612.0,36,2,195.15,3,2,1,321,6,Almost Lost
15615.0,10,23,10399.74,4,4,4,444,12,Best Customer
15618.0,32,4,776.851,3,3,3,333,9,Big Spenders
15619.0,10,1,336.4,4,1,2,412,7,Almost Lost
15620.0,56,3,1553.18,2,3,3,233,8,Big Spenders
15621.0,4,4,1293.03,4,3,3,433,10,Loyal Customer
15622.0,43,9,3709.56,3,4,4,344,11,Loyal Customer
15623.0,141,1,301.03000000000003,2,1,2,212,5,Lost Customers
15624.0,116,4,588.13,2,3,2,232,7,Almost Lost
15625.0,103,4,1534.26,2,3,3,233,8,Big Spenders
15626.0,74,2,675.8,2,2,3,223,7,Almost Lost
15628.0,4,9,2870.2400000000002,4,4,4,444,12,Best Customer
15630.0,45,2,1186.35,3,2,3,323,8,Big Spenders
15632.0,15,8,3285.31,4,4,4,444,12,Best Customer
15634.0,17,1,243.55,4,1,1,411,6,Almost Lost
15636.0,89,2,724.76,2,2,3,223,7,Almost Lost
15637.0,52,1,223.36,2,1,1,211,4,Lost Customers
15639.0,134,1,425.32,2,1,2,212,5,Lost Customers
15640.0,4,15,12416.11,4,4,4,444,12,Best Customer
15641.0,105,4,1887.2,2,3,4,234,9,Big Spenders
15643.0,191,3,664.0,1,3,3,133,7,Almost Lost
15644.0,166,4,803.54,1,3,3,133,7,Almost Lost
15645.0,18,1,612.01,3,1,2,312,6,Almost Lost
15646.0,157,3,447.64000000000004,1,3,2,132,6,Almost Lost
15648.0,204,2,639.5,1,2,2,122,5,Lost Customers
15649.0,336,2,816.0,1,2,3,123,6,Almost Lost
15651.0,36,3,646.3,3,3,3,333,9,Big Spenders
15652.0,91,1,337.74,2,1,2,212,5,Lost Customers
15653.0,92,2,877.44,2,2,3,223,7,Almost Lost
15654.0,9,2,922.53,4,2,3,423,9,Big Spenders
15655.0,243,1,560.6700000000001,1,1,2,112,4,Lost Customers
15656.0,45,4,748.5,3,3,3,333,9,Big Spenders
15657.0,22,1,30.0,3,1,1,311,5,Lost Customers
15658.0,190,5,1024.1000000000001,1,3,3,133,7,Almost Lost
15659.0,43,1,306.45,3,1,2,312,6,Almost Lost
15660.0,25,9,1600.86,3,4,4,344,11,Loyal Customer
15661.0,317,2,309.8,1,2,2,122,5,Lost Customers
15663.0,106,1,138.14,2,1,1,211,4,Lost Customers
15664.0,50,1,386.43,3,1,2,312,6,Almost Lost
15665.0,168,2,2222.21,1,2,4,124,7,Almost Lost
15667.0,39,1,301.32000000000005,3,1,2,312,6,Almost Lost
15668.0,217,1,76.32000000000001,1,1,1,111,3,Lost Cheap Customers
15669.0,40,4,684.34,3,3,3,333,9,Big Spenders
15670.0,296,1,173.05,1,1,1,111,3,Lost Cheap Customers
15671.0,18,7,2657.13,3,4,4,344,11,Loyal Customer
15673.0,88,4,2726.23,2,3,4,234,9,Big Spenders
15674.0,73,5,2446.6,2,3,4,234,9,Big Spenders
15675.0,81,3,323.69,2,3,2,232,7,Almost Lost
15676.0,18,3,3435.76,3,3,4,334,10,Loyal Customer
15677.0,49,1,657.23,3,1,3,313,7,Almost Lost
15678.0,52,1,352.7,2,1,2,212,5,Lost Customers
15679.0,24,4,781.28,3,3,3,333,9,Big Spenders
15680.0,9,3,1333.68,4,3,3,433,10,Loyal Customer
15681.0,25,5,1426.16,3,3,3,333,9,Big Spenders
15683.0,117,1,193.75,2,1,1,211,4,Lost Customers
15687.0,8,9,2993.1,4,4,4,444,12,Best Customer
15689.0,119,2,254.1,2,2,1,221,5,Lost Customers
15690.0,4,2,239.76,4,2,1,421,7,Almost Lost
15691.0,252,1,136.8,1,1,1,111,3,Lost Cheap Customers
15692.0,28,1,191.04,3,1,1,311,5,Lost Customers
15694.0,0,14,6479.4,4,4,4,444,12,Best Customer
15695.0,266,2,409.98,1,2,2,122,5,Lost Customers
15696.0,33,8,2711.11,3,4,4,344,11,Loyal Customer
15699.0,17,1,309.65,4,1,2,412,7,Almost Lost
15700.0,172,2,696.68,1,2,3,123,6,Almost Lost
15701.0,2,4,1529.0,4,3,3,433,10,Loyal Customer
15703.0,264,1,211.5,1,1,1,111,3,Lost Cheap Customers
15704.0,140,4,2293.62,2,3,4,234,9,Big Spenders
15705.0,201,1,143.1,1,1,1,111,3,Lost Cheap Customers
15706.0,63,4,1060.56,2,3,3,233,8,Big Spenders
15707.0,35,4,916.98,3,3,3,333,9,Big Spenders
15708.0,40,7,3235.25,3,4,4,344,11,Loyal Customer
15709.0,283,1,133.25,1,1,1,111,3,Lost Cheap Customers
15712.0,9,5,1072.3600000000001,4,3,3,433,10,Loyal Customer
15713.0,143,2,356.7,1,2,2,122,5,Lost Customers
15714.0,11,2,330.03000000000003,4,2,2,422,8,Big Spenders
15716.0,145,4,1101.11,1,3,3,133,7,Almost Lost
15717.0,234,1,150.3,1,1,1,111,3,Lost Cheap Customers
15719.0,32,13,5030.07,3,4,4,344,11,Loyal Customer
15720.0,24,1,598.73,3,1,2,312,6,Almost Lost
15721.0,11,1,471.40000000000003,4,1,2,412,7,Almost Lost
15722.0,35,5,2211.21,3,3,4,334,10,Loyal Customer
15723.0,364,1,190.70000000000002,1,1,1,111,3,Lost Cheap Customers
15724.0,201,2,218.25,1,2,1,121,4,Lost Customers
15725.0,15,1,415.25,4,1,2,412,7,Almost Lost
15727.0,16,7,5159.06,4,4,4,444,12,Best Customer
15729.0,212,1,85.0,1,1,1,111,3,Lost Cheap Customers
15730.0,65,3,1120.88,2,3,3,233,8,Big Spenders
15732.0,212,2,294.12,1,2,1,121,4,Lost Customers
15733.0,282,1,162.3,1,1,1,111,3,Lost Cheap Customers
15734.0,114,2,1339.45,2,2,3,223,7,Almost Lost
15737.0,14,8,1188.1200000000001,4,4,3,443,11,Loyal Customer
15738.0,18,16,4812.42,3,4,4,344,11,Loyal Customer
15739.0,66,1,449.12,2,1,2,212,5,Lost Customers
15740.0,49,1,154.88,3,1,1,311,5,Lost Customers
15743.0,16,4,775.96,4,3,3,433,10,Loyal Customer
15744.0,77,1,34.8,2,1,1,211,4,Lost Customers
15745.0,19,4,1094.5900000000001,3,3,3,333,9,Big Spenders
15746.0,134,1,196.88,2,1,1,211,4,Lost Customers
15747.0,12,3,946.64,4,3,3,433,10,Loyal Customer
15748.0,40,1,144.36,3,1,1,311,5,Lost Customers
15749.0,235,3,44534.3,1,3,4,134,8,Big Spenders
15750.0,2,8,2463.05,4,4,4,444,12,Best Customer
15752.0,39,7,2626.6,3,4,4,344,11,Loyal Customer
15753.0,304,1,79.2,1,1,1,111,3,Lost Cheap Customers
15754.0,51,3,458.57,2,3,2,232,7,Almost Lost
15755.0,10,6,2364.25,4,4,4,444,12,Best Customer
15756.0,61,4,528.01,2,3,2,232,7,Almost Lost
15757.0,65,2,714.42,2,2,3,223,7,Almost Lost
15758.0,24,1,205.25,3,1,1,311,5,Lost Customers
15759.0,218,3,253.04000000000002,1,3,1,131,5,Lost Customers
15762.0,65,2,583.75,2,2,2,222,6,Almost Lost
15763.0,31,2,1086.92,3,2,3,323,8,Big Spenders
15764.0,88,6,3279.9700000000003,2,4,4,244,10,Loyal Customer
15766.0,64,1,315.06,2,1,2,212,5,Lost Customers
15768.0,115,3,621.83,2,3,2,232,7,Almost Lost
15769.0,7,26,56252.72,4,4,4,444,12,Best Customer
15773.0,5,1,635.6800000000001,4,1,2,412,7,Almost Lost
15774.0,68,1,270.8,2,1,1,211,4,Lost Customers
15775.0,245,1,104.9,1,1,1,111,3,Lost Cheap Customers
15776.0,133,1,241.62,2,1,1,211,4,Lost Customers
15777.0,241,4,1047.1100000000001,1,3,3,133,7,Almost Lost
15780.0,183,3,475.28000000000003,1,3,2,132,6,Almost Lost
15781.0,25,3,345.46000000000004,3,3,2,332,8,Big Spenders
15782.0,9,3,2614.74,4,3,4,434,11,Loyal Customer
15783.0,10,1,246.3,4,1,1,411,6,Almost Lost
15785.0,32,5,2328.9700000000003,3,3,4,334,10,Loyal Customer
15786.0,46,3,4919.0,3,3,4,334,10,Loyal Customer
15787.0,26,3,933.26,3,3,3,333,9,Big Spenders
15789.0,358,1,351.3,1,1,2,112,4,Lost Customers
15790.0,10,1,218.75,4,1,1,411,6,Almost Lost
15791.0,43,2,1612.69,3,2,4,324,9,Big Spenders
15793.0,14,3,965.61,4,3,3,433,10,Loyal Customer
15795.0,149,1,610.01,1,1,2,112,4,Lost Customers
15796.0,1,8,2708.61,4,4,4,444,12,Best Customer
15797.0,113,4,2207.4,2,3,4,234,9,Big Spenders
15799.0,75,3,884.14,2,3,3,233,8,Big Spenders
15800.0,107,2,696.89,2,2,3,223,7,Almost Lost
15801.0,46,3,1063.95,3,3,3,333,9,Big Spenders
15802.0,142,1,451.42,2,1,2,212,5,Lost Customers
15803.0,51,1,415.82000000000005,2,1,2,212,5,Lost Customers
15804.0,0,13,4206.39,4,4,4,444,12,Best Customer
15805.0,23,17,5488.18,3,4,4,344,11,Loyal Customer
15806.0,46,3,784.58,3,3,3,333,9,Big Spenders
15807.0,50,3,903.9,3,3,3,333,9,Big Spenders
15808.0,306,4,3651.27,1,3,4,134,8,Big Spenders
15809.0,36,5,515.77,3,3,2,332,8,Big Spenders
15810.0,78,4,1391.98,2,3,3,233,8,Big Spenders
15811.0,22,6,2218.62,3,4,4,344,11,Loyal Customer
15812.0,107,5,1801.14,2,3,4,234,9,Big Spenders
15813.0,207,2,1303.9099999999999,1,2,3,123,6,Almost Lost
15814.0,16,4,1945.3300000000002,4,3,4,434,11,Loyal Customer
15815.0,63,5,2100.6,2,3,4,234,9,Big Spenders
15819.0,49,4,1905.45,3,3,4,334,10,Loyal Customer
15820.0,319,1,206.98,1,1,1,111,3,Lost Cheap Customers
15821.0,44,2,570.96,3,2,2,322,7,Almost Lost
15822.0,3,2,885.47,4,2,3,423,9,Big Spenders
15823.0,372,1,15.0,1,1,1,111,3,Lost Cheap Customers
15825.0,172,1,532.94,1,1,2,112,4,Lost Customers
15826.0,56,3,1654.31,2,3,4,234,9,Big Spenders
15827.0,73,14,1836.09,2,4,4,244,10,Loyal Customer
15829.0,99,2,636.14,2,2,2,222,6,Almost Lost
15830.0,37,1,576.0,3,1,2,312,6,Almost Lost
15831.0,58,3,794.64,2,3,3,233,8,Big Spenders
15832.0,254,1,836.79,1,1,3,113,5,Lost Customers
15834.0,70,4,2225.15,2,3,4,234,9,Big Spenders
15835.0,44,4,954.09,3,3,3,333,9,Big Spenders
15836.0,50,1,137.37,3,1,1,311,5,Lost Customers
15837.0,64,1,391.98,2,1,2,212,5,Lost Customers
15838.0,11,19,33643.08,4,4,4,444,12,Best Customer
15839.0,33,3,1048.49,3,3,3,333,9,Big Spenders
15840.0,58,2,355.56,2,2,2,222,6,Almost Lost
15841.0,72,4,1224.06,2,3,3,233,8,Big Spenders
15843.0,303,1,118.95,1,1,1,111,3,Lost Cheap Customers
15844.0,46,1,130.73999999999998,3,1,1,311,5,Lost Customers
15845.0,17,8,3711.77,4,4,4,444,12,Best Customer
15847.0,38,2,389.27,3,2,2,322,7,Almost Lost
15850.0,19,2,234.88,3,2,1,321,6,Almost Lost
15852.0,186,2,160.71,1,2,1,121,4,Lost Customers
15853.0,51,1,110.8,2,1,1,211,4,Lost Customers
15854.0,4,12,2969.12,4,4,4,444,12,Best Customer
15855.0,136,5,712.24,2,3,3,233,8,Big Spenders
15856.0,4,27,16143.64,4,4,4,444,12,Best Customer
15857.0,18,1,297.0,3,1,1,311,5,Lost Customers
15858.0,15,5,1427.57,4,3,3,433,10,Loyal Customer
15860.0,40,8,965.16,3,4,3,343,10,Loyal Customer
15861.0,12,8,3146.92,4,4,4,444,12,Best Customer
15862.0,8,4,832.88,4,3,3,433,10,Loyal Customer
15863.0,25,2,68.84,3,2,1,321,6,Almost Lost
15864.0,22,6,1936.32,3,4,4,344,11,Loyal Customer
15865.0,40,3,895.13,3,3,3,333,9,Big Spenders
15866.0,101,1,211.89,2,1,1,211,4,Lost Customers
15867.0,5,15,3810.14,4,4,4,444,12,Best Customer
15869.0,277,2,149.64,1,2,1,121,4,Lost Customers
15870.0,32,1,351.44,3,1,2,312,6,Almost Lost
15872.0,14,2,316.25,4,2,2,422,8,Big Spenders
15874.0,63,7,4405.88,2,4,4,244,10,Loyal Customer
15877.0,1,2,490.33,4,2,2,422,8,Big Spenders
15880.0,369,1,329.03,1,1,2,112,4,Lost Customers
15881.0,312,5,501.39,1,3,2,132,6,Almost Lost
15882.0,198,4,516.36,1,3,2,132,6,Almost Lost
15883.0,2,2,396.48,4,2,2,422,8,Big Spenders
15885.0,92,3,379.35,2,3,2,232,7,Almost Lost
15886.0,60,1,181.09,2,1,1,211,4,Lost Customers
15888.0,80,1,168.31,2,1,1,211,4,Lost Customers
15889.0,156,2,420.07,1,2,2,122,5,Lost Customers
15891.0,226,1,511.68,1,1,2,112,4,Lost Customers
15894.0,253,2,258.25,1,2,1,121,4,Lost Customers
15895.0,149,1,179.17,1,1,1,111,3,Lost Cheap Customers
15897.0,194,2,208.59,1,2,1,121,4,Lost Customers
15898.0,1,5,1383.83,4,3,3,433,10,Loyal Customer
15899.0,368,1,56.25,1,1,1,111,3,Lost Cheap Customers
15900.0,23,1,337.28000000000003,3,1,2,312,6,Almost Lost
15901.0,16,3,351.73,4,3,2,432,9,Big Spenders
15903.0,9,7,5126.76,4,4,4,444,12,Best Customer
15904.0,8,1,164.68,4,1,1,411,6,Almost Lost
15906.0,19,7,1567.69,3,4,4,344,11,Loyal Customer
15907.0,3,3,882.72,4,3,3,433,10,Loyal Customer
15909.0,173,1,191.94,1,1,1,111,3,Lost Cheap Customers
15910.0,0,8,1228.88,4,4,3,443,11,Loyal Customer
15912.0,178,2,264.62,1,2,1,121,4,Lost Customers
15916.0,16,8,1502.8600000000001,4,4,3,443,11,Loyal Customer
15917.0,247,1,123.1,1,1,1,111,3,Lost Cheap Customers
15918.0,190,2,334.23,1,2,2,122,5,Lost Customers
15919.0,19,2,525.69,3,2,2,322,7,Almost Lost
15920.0,154,4,167.5,1,3,1,131,5,Lost Customers
15921.0,172,1,323.03000000000003,1,1,2,112,4,Lost Customers
15922.0,373,1,369.5,1,1,2,112,4,Lost Customers
15923.0,372,1,127.08,1,1,1,111,3,Lost Cheap Customers
15925.0,194,1,207.15,1,1,1,111,3,Lost Cheap Customers
15930.0,67,1,426.63,2,1,2,212,5,Lost Customers
15932.0,4,8,2495.87,4,4,4,444,12,Best Customer
15933.0,21,3,1107.46,3,3,3,333,9,Big Spenders
15935.0,239,2,416.86,1,2,2,122,5,Lost Customers
15937.0,64,1,145.35000000000002,2,1,1,211,4,Lost Customers
15938.0,112,5,404.58000000000004,2,3,2,232,7,Almost Lost
15939.0,89,15,6115.01,2,4,4,244,10,Loyal Customer
15940.0,311,1,35.8,1,1,1,111,3,Lost Cheap Customers
15942.0,133,1,337.44,2,1,2,212,5,Lost Customers
15944.0,276,1,325.1,1,1,2,112,4,Lost Customers
15945.0,365,1,181.0,1,1,1,111,3,Lost Cheap Customers
15947.0,82,1,1708.24,2,1,4,214,7,Almost Lost
15948.0,8,2,955.24,4,2,3,423,9,Big Spenders
15949.0,16,2,364.72,4,2,2,422,8,Big Spenders
15950.0,31,4,1744.71,3,3,4,334,10,Loyal Customer
15951.0,8,2,708.22,4,2,3,423,9,Big Spenders
15952.0,33,4,781.91,3,3,3,333,9,Big Spenders
15953.0,15,8,1657.28,4,4,4,444,12,Best Customer
15955.0,24,14,4416.26,3,4,4,344,11,Loyal Customer
15957.0,31,1,428.89,3,1,2,312,6,Almost Lost
15958.0,74,1,104.35,2,1,1,211,4,Lost Customers
15963.0,19,2,470.76,3,2,2,322,7,Almost Lost
15965.0,17,4,808.87,4,3,3,433,10,Loyal Customer
15967.0,23,2,397.68,3,2,2,322,7,Almost Lost
15969.0,2,3,666.1,4,3,3,433,10,Loyal Customer
15970.0,303,1,314.09999999999997,1,1,2,112,4,Lost Customers
15971.0,17,12,4199.85,4,4,4,444,12,Best Customer
15973.0,366,1,307.82000000000005,1,1,2,112,4,Lost Customers
15974.0,39,7,3442.15,3,4,4,344,11,Loyal Customer
15975.0,84,1,371.01,2,1,2,212,5,Lost Customers
15976.0,165,2,427.64,1,2,2,122,5,Lost Customers
15977.0,17,2,1054.73,4,2,3,423,9,Big Spenders
15978.0,77,1,1098.78,2,1,3,213,6,Almost Lost
15980.0,88,3,2398.86,2,3,4,234,9,Big Spenders
15981.0,24,8,3408.48,3,4,4,344,11,Loyal Customer
15983.0,22,4,1465.12,3,3,3,333,9,Big Spenders
15984.0,2,10,2780.63,4,4,4,444,12,Best Customer
15985.0,123,2,1142.42,2,2,3,223,7,Almost Lost
15986.0,30,1,168.12,3,1,1,311,5,Lost Customers
15987.0,12,7,1432.77,4,4,3,443,11,Loyal Customer
15988.0,19,1,156.78,3,1,1,311,5,Lost Customers
15990.0,44,2,792.11,3,2,3,323,8,Big Spenders
15992.0,3,1,41.989999999999995,4,1,1,411,6,Almost Lost
15993.0,8,7,2777.67,4,4,4,444,12,Best Customer
15994.0,54,1,414.27,2,1,2,212,5,Lost Customers
15996.0,88,6,1032.58,2,4,3,243,9,Big Spenders
15998.0,36,5,3080.22,3,3,4,334,10,Loyal Customer
16000.0,2,3,12393.7,4,3,4,434,11,Loyal Customer
16003.0,29,5,2735.37,3,3,4,334,10,Loyal Customer
16005.0,12,4,578.71,4,3,2,432,9,Big Spenders
16006.0,211,1,101.4,1,1,1,111,3,Lost Cheap Customers
16007.0,47,4,1693.81,3,3,4,334,10,Loyal Customer
16008.0,23,3,478.78,3,3,2,332,8,Big Spenders
16009.0,22,4,972.11,3,3,3,333,9,Big Spenders
16010.0,245,3,392.4,1,3,2,132,6,Almost Lost
16011.0,8,16,3352.96,4,4,4,444,12,Best Customer
16012.0,35,3,1415.29,3,3,3,333,9,Big Spenders
16013.0,3,47,37130.6,4,4,4,444,12,Best Customer
16014.0,37,3,646.83,3,3,3,333,9,Big Spenders
16015.0,3,3,704.55,4,3,3,433,10,Loyal Customer
16016.0,3,8,1465.51,4,4,3,443,11,Loyal Customer
16017.0,47,1,211.88,3,1,1,311,5,Lost Customers
16018.0,39,2,408.9,3,2,2,322,7,Almost Lost
16019.0,46,9,3786.24,3,4,4,344,11,Loyal Customer
16020.0,16,3,851.01,4,3,3,433,10,Loyal Customer
16022.0,260,1,602.63,1,1,2,112,4,Lost Customers
16023.0,46,3,719.81,3,3,3,333,9,Big Spenders
16024.0,12,1,251.03,4,1,1,411,6,Almost Lost
16025.0,29,1,439.65999999999997,3,1,2,312,6,Almost Lost
16026.0,43,1,236.09,3,1,1,311,5,Lost Customers
16027.0,91,6,934.62,2,4,3,243,9,Big Spenders
16029.0,38,62,72708.09,3,4,4,344,11,Loyal Customer
16030.0,309,1,331.24,1,1,2,112,4,Lost Customers
16031.0,92,2,547.9,2,2,2,222,6,Almost Lost
16033.0,5,20,8778.82,4,4,4,444,12,Best Customer
16034.0,196,3,437.70000000000005,1,3,2,132,6,Almost Lost
16036.0,87,2,758.9200000000001,2,2,3,223,7,Almost Lost
16037.0,269,3,855.02,1,3,3,133,7,Almost Lost
16038.0,7,3,471.78,4,3,2,432,9,Big Spenders
16040.0,65,3,1313.55,2,3,3,233,8,Big Spenders
16041.0,30,3,3166.4,3,3,4,334,10,Loyal Customer
16042.0,22,5,1177.47,3,3,3,333,9,Big Spenders
16043.0,37,4,773.99,3,3,3,333,9,Big Spenders
16045.0,119,4,1340.7,2,3,3,233,8,Big Spenders
16048.0,373,2,256.44,1,2,1,121,4,Lost Customers
16049.0,40,3,1074.81,3,3,3,333,9,Big Spenders
16050.0,173,1,137.9,1,1,1,111,3,Lost Cheap Customers
16052.0,54,1,362.06,2,1,2,212,5,Lost Customers
16053.0,32,2,1511.95,3,2,3,323,8,Big Spenders
16054.0,145,1,783.9,1,1,3,113,5,Lost Customers
16055.0,220,1,134.8,1,1,1,111,3,Lost Cheap Customers
16056.0,45,1,650.75,3,1,3,313,7,Almost Lost
16057.0,16,7,2263.12,4,4,4,444,12,Best Customer
16059.0,65,6,1453.16,2,4,3,243,9,Big Spenders
16062.0,9,4,1153.62,4,3,3,433,10,Loyal Customer
16063.0,260,1,335.32,1,1,2,112,4,Lost Customers
16065.0,365,1,367.14,1,1,2,112,4,Lost Customers
16066.0,16,5,1521.04,4,3,3,433,10,Loyal Customer
16070.0,22,2,852.15,3,2,3,323,8,Big Spenders
16071.0,44,1,326.24,3,1,2,312,6,Almost Lost
16072.0,288,1,584.3199999999999,1,1,2,112,4,Lost Customers
16073.0,297,1,122.4,1,1,1,111,3,Lost Cheap Customers
16076.0,3,10,2234.73,4,4,4,444,12,Best Customer
16078.0,283,1,79.2,1,1,1,111,3,Lost Cheap Customers
16079.0,16,3,1352.0,4,3,3,433,10,Loyal Customer
16080.0,81,2,217.16,2,2,1,221,5,Lost Customers
16081.0,56,5,2799.42,2,3,4,234,9,Big Spenders
16083.0,100,2,1317.62,2,2,3,223,7,Almost Lost
16084.0,299,1,436.18,1,1,2,112,4,Lost Customers
16085.0,23,5,981.51,3,3,3,333,9,Big Spenders
16086.0,59,5,1121.39,2,3,3,233,8,Big Spenders
16091.0,154,2,315.06,1,2,2,122,5,Lost Customers
16092.0,114,3,817.86,2,3,3,233,8,Big Spenders
16093.0,106,1,17.0,2,1,1,211,4,Lost Customers
16094.0,11,4,1078.23,4,3,3,433,10,Loyal Customer
16096.0,264,1,320.62,1,1,2,112,4,Lost Customers
16097.0,240,1,185.04999999999998,1,1,1,111,3,Lost Cheap Customers
16098.0,87,7,2005.63,2,4,4,244,10,Loyal Customer
16099.0,50,3,731.9,3,3,3,333,9,Big Spenders
16101.0,70,1,1290.7,2,1,3,213,6,Almost Lost
16102.0,42,3,1842.14,3,3,4,334,10,Loyal Customer
16103.0,7,6,1429.64,4,4,3,443,11,Loyal Customer
16104.0,61,1,298.21,2,1,2,212,5,Lost Customers
16105.0,248,1,336.96,1,1,2,112,4,Lost Customers
16106.0,65,1,108.38,2,1,1,211,4,Lost Customers
16107.0,17,7,3204.1600000000003,4,4,4,444,12,Best Customer
16108.0,84,1,842.5,2,1,3,213,6,Almost Lost
16109.0,218,2,611.88,1,2,2,122,5,Lost Customers
16110.0,45,3,1320.95,3,3,3,333,9,Big Spenders
16112.0,143,4,195.74,1,3,1,131,5,Lost Customers
16113.0,183,1,161.38,1,1,1,111,3,Lost Cheap Customers
16114.0,170,1,135.75000000000003,1,1,1,111,3,Lost Cheap Customers
16115.0,9,8,1660.8799999999999,4,4,4,444,12,Best Customer
16116.0,211,1,612.78,1,1,2,112,4,Lost Customers
16117.0,189,1,232.21,1,1,1,111,3,Lost Cheap Customers
16119.0,8,2,423.36,4,2,2,422,8,Big Spenders
16120.0,59,4,1309.14,2,3,3,233,8,Big Spenders
16121.0,57,2,854.66,2,2,3,223,7,Almost Lost
16122.0,73,4,684.42,2,3,3,233,8,Big Spenders
16123.0,51,1,307.78000000000003,2,1,2,212,5,Lost Customers
16124.0,317,1,249.0,1,1,1,111,3,Lost Cheap Customers
16125.0,367,1,289.35,1,1,1,111,3,Lost Cheap Customers
16126.0,29,4,6287.77,3,3,4,334,10,Loyal Customer
16127.0,39,1,656.25,3,1,3,313,7,Almost Lost
16128.0,17,5,1880.22,4,3,4,434,11,Loyal Customer
16131.0,51,6,3506.54,2,4,4,244,10,Loyal Customer
16133.0,3,33,14589.04,4,4,4,444,12,Best Customer
16134.0,21,2,618.09,3,2,2,322,7,Almost Lost
16135.0,262,1,517.55,1,1,2,112,4,Lost Customers
16136.0,59,3,709.38,2,3,3,233,8,Big Spenders
16139.0,18,3,635.4100000000001,3,3,2,332,8,Big Spenders
16140.0,65,2,725.1800000000001,2,2,3,223,7,Almost Lost
16141.0,88,1,620.4,2,1,2,212,5,Lost Customers
16142.0,249,1,535.34,1,1,2,112,4,Lost Customers
16143.0,3,6,2424.94,4,4,4,444,12,Best Customer
16144.0,246,1,175.2,1,1,1,111,3,Lost Cheap Customers
16145.0,8,11,3799.4900000000002,4,4,4,444,12,Best Customer
16146.0,157,3,734.13,1,3,3,133,7,Almost Lost
16147.0,133,1,375.0,2,1,2,212,5,Lost Customers
16148.0,296,1,76.32000000000001,1,1,1,111,3,Lost Cheap Customers
16149.0,4,2,280.52,4,2,1,421,7,Almost Lost
16150.0,42,5,2053.02,3,3,4,334,10,Loyal Customer
16152.0,268,1,1829.04,1,1,4,114,6,Almost Lost
16153.0,49,5,1824.23,3,3,4,334,10,Loyal Customer
16156.0,8,9,3092.04,4,4,4,444,12,Best Customer
16157.0,15,3,656.69,4,3,3,433,10,Loyal Customer
16159.0,281,1,348.2,1,1,2,112,4,Lost Customers
16160.0,65,2,1025.44,2,2,3,223,7,Almost Lost
16161.0,1,19,5533.67,4,4,4,444,12,Best Customer
16162.0,252,1,37.4,1,1,1,111,3,Lost Cheap Customers
16163.0,232,2,856.6,1,2,3,123,6,Almost Lost
16164.0,17,3,822.48,4,3,3,433,10,Loyal Customer
16168.0,10,27,3787.6,4,4,4,444,12,Best Customer
16169.0,8,4,1822.97,4,3,4,434,11,Loyal Customer
16170.0,50,6,1885.05,3,4,4,344,11,Loyal Customer
16171.0,59,1,73.19999999999999,2,1,1,211,4,Lost Customers
16172.0,95,5,1140.21,2,3,3,233,8,Big Spenders
16173.0,15,6,1418.32,4,4,3,443,11,Loyal Customer
16174.0,126,3,1009.55,2,3,3,233,8,Big Spenders
16175.0,94,4,1037.5900000000001,2,3,3,233,8,Big Spenders
16177.0,50,1,331.95,3,1,2,312,6,Almost Lost
16178.0,138,1,197.9,2,1,1,211,4,Lost Customers
16179.0,60,1,215.83,2,1,1,211,4,Lost Customers
16180.0,100,8,10254.18,2,4,4,244,10,Loyal Customer
16181.0,73,1,305.54,2,1,2,212,5,Lost Customers
16182.0,72,4,6617.65,2,3,4,234,9,Big Spenders
16183.0,67,1,338.71000000000004,2,1,2,212,5,Lost Customers
16184.0,64,6,1158.79,2,4,3,243,9,Big Spenders
16185.0,16,2,529.41,4,2,2,422,8,Big Spenders
16186.0,22,12,4006.94,3,4,4,344,11,Loyal Customer
16187.0,31,15,6911.4400000000005,3,4,4,344,11,Loyal Customer
16188.0,44,4,981.86,3,3,3,333,9,Big Spenders
16189.0,15,2,215.48,4,2,1,421,7,Almost Lost
16190.0,40,1,215.08,3,1,1,311,5,Lost Customers
16191.0,2,13,5180.52,4,4,4,444,12,Best Customer
16193.0,236,1,314.45,1,1,2,112,4,Lost Customers
16198.0,75,1,400.68100000000004,2,1,2,212,5,Lost Customers
16200.0,4,2,1068.8700000000001,4,2,3,423,9,Big Spenders
